Gender,Age,Height,Weight,Physical exercise,BMR,Calories,Fat,SaturatedFat,Cholesterol,Sodium,Carbs,Fiber,Sugar,Protein
1,12,169.03,35.6,0,1235.56,1646.57,46.12,13.8,184.69,1801.46,277.47,30.97,39.94,34.24
0,14,192.01,84.53,2,1771.39,2651.36,73.54,22.08,245.49,2016.96,430.39,28.06,44.09,68.24
1,17,144.49,89.51,3,1688.33,3101.07,86.41,25.89,200.75,1962.49,488.7,26.07,34.09,71.14
1,11,164.64,82.37,0,1656.6,2285.94,63.25,19.14,189.88,1838.68,349.42,28.54,39.64,66.65
0,68,169.89,86.07,0,1550.78,2058.45,57.16,17.2,231.49,1822.56,298.08,26.26,38.51,85.0
1,22,170.07,87.54,1,1666.38,2351.07,65.23,19.54,196.64,1807.41,374.43,24.9,38.7,69.46
1,59,181.95,89.4,1,1608.44,2259.99,62.59,18.83,180.55,1919.63,347.3,28.54,33.66,89.45
0,71,192.91,124.02,0,1906.12,2523.71,70.3,21.09,235.95,1890.4,346.23,27.02,41.88,118.88
1,29,144.01,81.39,4,1574.34,2816.54,78.52,23.65,196.21,1903.4,472.93,28.69,37.47,65.3
0,17,178.83,34.47,1,1324.27,1810.4,51.15,15.42,229.4,1889.89,304.3,29.31,42.61,34.24
0,71,161.14,83.22,4,1502.81,2734.87,75.38,22.49,252.75,2013.39,397.71,28.16,35.58,83.27
0,70,201.11,125.65,1,1918.85,2900.98,80.55,24.29,241.17,1804.65,404.08,28.01,37.25,118.88
0,55,192.14,79.65,2,1686.03,2392.02,66.28,19.98,239.63,1914.1,369.74,29.41,38.39,77.77
1,78,170.43,80.82,4,1401.12,2516.62,69.66,20.91,181.16,1831.79,379.92,28.2,38.5,78.16
1,76,161.04,79.36,0,1374.64,1905.35,52.81,15.83,192.79,2000.48,263.49,30.16,37.21,77.81
0,36,203.44,113.31,2,2113.47,2846.18,79.04,23.66,236.28,1849.6,451.09,25.24,39.16,91.4
1,48,175.24,66.86,0,1381.99,1819.12,50.69,15.16,170.28,1902.13,284.82,28.64,35.55,59.54
0,37,163.58,47.83,0,1310.89,1759.86,48.88,14.77,231.2,1934.03,281.0,28.59,38.44,38.56
0,42,166.63,104.04,0,1850.7,2216.25,61.6,18.5,218.35,1836.24,340.01,25.87,38.79,83.09
1,47,182.23,66.29,4,1399.92,2610.87,72.68,21.73,183.82,1970.23,452.55,26.29,34.61,54.78
1,77,142.38,104.14,1,1550.6,2222.07,61.82,18.46,184.6,1819.48,296.17,28.39,42.37,101.73
0,16,184.25,103.87,1,2044.03,2709.92,75.09,22.57,259.84,1900.83,433.71,26.21,40.88,83.41
0,64,131.97,62.57,2,1146.04,1771.06,49.31,14.73,212.82,1936.81,252.48,29.2,34.66,58.54
1,45,160.91,59.98,0,1318.54,1677.54,46.33,13.89,163.83,1853.79,269.8,27.83,34.93,48.33
0,65,147.57,95.11,1,1625.2,2280.07,63.22,18.92,203.71,1842.43,314.16,26.84,34.17,94.92
0,45,147.23,123.2,0,1803.13,2423.36,67.15,20.12,211.17,1932.48,328.86,25.2,36.78,100.69
1,14,174.02,84.41,4,1676.99,3084.42,86.07,25.75,189.83,1957.52,509.22,27.45,41.88,68.14
1,31,158.23,90.18,2,1674.22,2392.66,66.13,19.9,199.79,1923.15,380.04,26.44,36.2,71.69
1,12,181.43,60.58,1,1463.46,1975.59,54.9,16.35,196.83,1910.25,311.59,31.14,37.78,48.32
1,63,175.48,116.63,0,1781.83,2339.71,65.02,19.49,187.52,1953.74,324.3,27.76,37.89,116.89
0,45,168.93,47.69,3,1283.09,2452.18,68.22,20.53,245.92,1953.8,419.53,25.58,37.92,39.33
0,10,169.77,77.68,0,1724.67,2315.72,64.32,19.38,243.32,1830.86,354.93,31.41,41.75,62.19
0,64,167.73,91.34,4,1670.57,3094.69,85.7,25.71,243.58,2008.31,487.36,27.01,37.27,90.86
1,76,185.58,109.89,3,1730.18,3166.18,88.01,26.46,205.47,1896.31,455.79,28.14,39.02,109.21
0,48,186.81,54.05,3,1390.4,2517.37,70.22,21.0,245.17,1826.64,434.19,27.04,35.69,44.9
0,63,146.88,51.97,2,1093.53,1631.78,45.49,13.72,201.52,1927.65,237.28,28.38,31.55,51.91
1,63,161.58,52.1,2,1166.92,1779.21,49.61,14.91,185.32,2023.8,281.48,28.37,35.3,52.0
0,34,196.3,117.52,1,2199.31,2975.78,82.6,24.75,231.78,1772.79,456.86,25.22,37.52,94.24
0,73,181.06,55.69,1,1304.71,1717.21,47.48,14.31,262.31,1854.19,267.01,29.66,38.28,55.53
0,27,153.35,71.88,2,1474.52,2125.58,59.13,17.71,199.12,1863.82,337.96,29.16,39.55,57.1
1,28,166.86,111.91,3,1884.16,3494.75,97.07,29.14,197.44,1912.88,573.0,25.04,41.27,89.21
0,62,171.41,89.95,1,1657.83,2256.37,62.62,18.84,209.37,1890.05,333.19,27.1,36.47,90.16
0,46,149.31,54.3,4,1212.27,2474.47,68.71,20.68,200.57,2005.07,414.79,25.94,36.13,43.93
0,41,156.61,77.0,0,1559.32,2065.46,57.44,17.17,226.27,1867.71,312.48,27.15,40.07,61.99
1,31,175.02,70.72,3,1465.89,2695.54,74.78,22.52,190.69,1981.49,476.4,28.17,37.75,56.56
0,19,188.34,74.6,1,1763.64,2395.34,67.01,19.98,250.2,2019.85,405.55,28.82,43.63,60.25
0,71,181.58,71.5,3,1442.83,2398.31,66.48,19.75,256.93,1900.55,365.97,28.89,34.72,71.86
0,51,173.59,87.36,0,1657.83,2107.24,58.62,17.61,214.99,1883.76,322.64,29.06,34.96,86.66
1,48,147.68,115.2,3,1705.0,3204.79,88.93,26.71,181.73,1895.08,505.93,24.25,35.18,108.34
0,28,171.65,97.91,2,1944.75,2686.83,74.6,22.37,236.25,1855.15,412.33,25.32,41.93,78.85
0,80,191.64,73.72,4,1557.42,2583.65,71.63,21.5,254.48,1797.5,406.79,25.99,36.61,73.46
1,17,149.48,30.71,1,1100.66,1598.6,45.45,13.52,191.19,1918.91,261.49,29.14,35.6,33.99
1,28,194.59,58.1,0,1488.44,1807.12,50.85,15.2,184.64,1783.46,291.72,31.24,36.54,47.76
0,43,155.93,99.49,3,1796.35,3205.73,89.4,26.79,235.48,1882.72,512.29,23.5,39.53,79.57
0,62,214.45,69.85,3,1549.57,2657.24,73.57,21.99,239.53,1912.88,458.7,27.07,34.39,69.66
1,44,171.66,73.09,0,1477.4,1855.47,51.65,15.5,170.03,1940.83,283.09,27.21,36.65,59.07
0,26,187.58,28.02,1,1370.65,1810.54,51.27,15.39,227.89,1829.34,312.95,27.76,41.64,34.41
1,19,205.91,78.06,2,1699.6,2586.34,72.02,21.58,189.58,1928.52,412.32,29.25,40.06,62.63
0,51,165.0,56.96,3,1374.17,2486.34,69.15,20.73,239.17,1939.05,439.37,26.62,37.08,48.39
1,23,159.08,139.47,1,1942.02,2687.06,74.31,22.3,181.64,1882.15,407.24,23.87,38.65,94.56
1,24,163.9,81.17,0,1587.17,2226.48,61.65,18.59,193.66,1849.78,341.25,30.23,40.13,65.42
0,50,170.91,123.23,2,1969.87,2923.93,80.95,24.28,243.06,1897.69,425.66,25.62,40.12,118.68
1,70,181.33,106.04,1,1709.66,2535.0,70.29,21.12,197.15,1757.96,363.66,27.76,40.01,106.2
0,66,174.08,95.53,0,1714.46,2147.63,60.05,18.02,228.76,1856.35,316.23,28.3,39.34,96.12
1,73,174.13,37.6,0,1158.43,1415.74,39.64,11.78,211.3,1796.21,223.52,27.88,42.67,42.91
0,68,152.35,74.08,0,1419.93,1890.25,52.3,15.65,198.25,1907.0,260.51,29.05,33.27,73.35
1,72,168.4,57.11,0,1243.05,1593.29,44.24,13.36,205.13,1815.63,243.03,27.9,38.58,56.02
1,31,184.19,121.99,3,2072.79,3628.23,100.8,30.28,174.86,2020.65,599.83,25.27,42.74,94.88
0,48,144.05,42.4,2,1111.93,1663.32,46.87,13.88,189.26,1808.99,283.08,27.19,36.67,36.32
1,71,164.77,117.58,1,1628.3,2538.55,70.57,21.17,196.04,1950.19,349.95,27.72,38.82,117.59
0,47,178.85,55.98,1,1358.41,1822.08,50.54,15.19,258.67,1896.8,292.92,28.61,36.12,45.6
1,12,186.71,74.42,1,1696.53,2405.48,66.99,20.02,185.68,1963.93,389.88,29.95,39.68,60.14
1,67,195.09,56.23,2,1328.34,1949.82,54.29,16.43,172.33,1821.72,295.38,30.74,36.44,55.41
1,16,170.35,84.33,3,1673.96,3024.16,84.66,25.35,194.22,1844.88,500.07,26.25,39.99,68.07
1,25,155.16,113.83,4,1895.25,3518.41,97.72,29.25,208.11,1838.4,585.79,28.29,39.55,91.34
1,62,140.47,91.49,4,1537.7,3043.96,84.43,25.36,179.54,1791.28,453.67,29.42,35.89,91.48
0,18,187.57,67.07,1,1626.62,2128.87,59.21,17.73,251.13,2020.18,336.55,29.77,43.44,53.89
1,62,167.95,85.25,3,1538.87,2820.87,78.46,23.52,177.11,2090.42,456.02,26.84,34.53,84.19
0,64,161.85,69.04,1,1367.47,1822.75,50.72,15.21,248.29,1953.21,271.33,29.03,36.89,68.68
1,10,144.0,96.79,1,1833.93,2481.24,68.58,20.54,205.62,1916.7,384.9,25.94,35.45,77.28
1,79,177.53,73.81,1,1362.3,2005.64,55.66,16.61,201.58,1759.23,292.14,26.63,40.33,73.35
1,53,161.33,61.5,4,1327.88,2464.08,68.73,20.63,164.97,1970.07,443.27,27.12,33.9,55.12
0,61,176.04,66.33,0,1374.58,1829.27,50.65,15.22,233.43,1921.11,272.59,29.35,34.15,66.43
1,57,160.1,108.76,0,1682.34,1997.44,55.41,16.67,198.69,1961.3,283.95,27.64,40.52,108.59
0,46,164.02,86.41,2,1608.07,2389.17,66.24,19.97,231.49,1960.8,379.65,25.68,40.32,69.71
1,22,171.49,103.88,0,1933.19,2308.06,64.28,19.27,191.28,1812.05,357.52,25.36,39.55,83.31
1,35,154.7,71.68,3,1376.31,2505.76,69.05,20.82,185.56,1949.08,443.33,26.72,36.09,57.21
1,47,178.07,96.4,3,1807.85,3166.01,88.23,26.43,186.06,1815.53,513.41,28.11,35.82,78.15
0,77,131.77,81.62,0,1430.31,1926.33,53.56,16.01,208.16,1947.17,256.72,28.83,38.9,77.72
0,59,181.12,75.12,3,1609.7,2718.57,75.34,22.65,253.15,2051.41,450.5,28.73,34.18,74.46
1,58,193.82,50.31,2,1262.8,1891.4,52.68,15.98,200.11,1813.59,302.69,27.06,34.53,51.19
1,42,173.23,56.66,0,1311.39,1663.28,46.13,13.85,190.66,1931.02,272.03,28.41,35.58,45.23
1,28,151.25,94.72,2,1763.52,2424.13,67.04,20.12,206.05,1829.34,381.39,27.18,36.13,76.82
1,13,188.48,92.62,4,1823.96,3442.88,95.71,28.78,184.33,1800.1,559.42,28.72,40.5,73.79
0,30,181.81,54.83,4,1425.28,2817.07,78.64,23.55,256.08,1866.37,472.12,28.41,36.96,44.65
0,32,190.27,131.27,3,2191.38,3759.9,104.26,31.35,245.04,2019.79,613.96,27.2,44.07,95.07
1,31,132.13,65.85,1,1231.44,1711.93,47.57,14.32,186.5,1941.62,267.1,29.52,32.39,53.3
0,52,155.75,67.07,2,1388.99,2005.68,55.67,16.77,239.16,1924.28,319.8,27.79,32.56,66.95
0,64,139.96,95.36,4,1648.14,3101.72,85.94,25.84,205.42,1921.2,473.38,28.65,37.16,94.77
0,79,196.75,122.59,2,1890.15,2912.95,80.85,24.23,241.82,1818.61,419.06,27.68,38.88,118.16
1,37,176.68,124.97,2,2004.93,2748.74,76.51,22.9,177.23,1959.02,419.59,24.25,41.86,94.74
0,68,159.1,62.58,2,1291.84,1883.07,52.2,15.6,248.39,2013.07,280.21,29.88,33.06,58.5
1,71,190.46,85.49,2,1561.7,2349.45,65.16,19.62,217.74,1958.25,355.04,28.61,37.15,84.88
1,13,163.07,116.88,3,1934.3,3526.88,98.05,29.51,198.56,1891.43,575.77,27.59,37.91,94.04
0,42,156.81,85.81,3,1587.32,2933.18,81.65,24.52,227.83,1883.89,469.86,25.22,38.82,69.33
1,60,173.44,78.91,4,1498.71,2735.41,76.01,22.67,179.83,2099.93,454.8,28.95,35.68,77.72
1,23,136.02,85.8,2,1581.91,2371.16,65.55,19.7,208.9,1912.37,374.43,27.9,34.34,69.05
0,67,191.59,78.21,3,1631.12,2580.28,71.68,21.32,251.03,1971.94,409.07,29.78,36.21,77.92
0,61,178.04,75.17,1,1580.55,2114.57,58.64,17.59,245.49,1951.69,316.46,28.59,36.08,74.37
0,24,146.0,64.27,2,1283.71,1995.96,55.59,16.73,207.65,1928.12,322.6,28.79,38.16,53.22
0,10,164.7,45.83,0,1310.6,1769.71,49.53,14.87,252.16,1924.69,289.91,31.63,42.03,37.26
1,11,151.64,103.14,3,1896.47,3304.54,91.69,27.47,206.36,1822.89,534.65,26.02,36.28,82.74
1,65,152.78,53.26,4,1095.82,2241.91,61.94,18.73,181.57,1996.11,367.3,28.8,32.1,52.75
0,42,182.8,86.24,0,1729.47,2209.19,61.31,18.41,208.44,1845.56,340.41,29.13,38.11,69.37
0,10,167.71,73.02,0,1629.04,2026.42,56.33,16.91,254.25,1838.46,307.27,31.53,40.91,58.44
1,78,161.47,61.14,0,1219.07,1593.35,44.45,13.43,170.93,1812.56,229.39,29.11,38.95,57.16
0,46,168.48,95.64,1,1752.14,2453.42,67.98,20.41,238.38,1816.87,361.34,25.91,38.64,77.31
0,57,138.23,80.15,1,1479.74,2069.22,57.74,17.19,217.24,1919.7,297.67,30.56,35.29,78.02
1,21,145.33,100.06,0,1831.24,2247.12,61.75,18.48,200.27,1893.51,340.25,25.51,37.21,79.98
0,19,156.98,65.0,3,1423.04,2686.71,74.75,22.51,235.52,1928.11,469.74,29.06,44.22,53.22
0,36,178.56,51.1,4,1399.91,2603.49,72.18,21.77,259.01,1905.52,439.41,26.85,37.13,43.67
1,35,162.3,125.05,1,1920.25,2681.1,74.18,22.29,168.55,2019.35,403.73,24.52,40.97,94.69
1,45,164.17,87.14,4,1588.68,3027.0,84.13,25.18,167.47,1894.45,492.82,26.45,35.53,69.92
0,54,177.59,56.26,2,1381.29,1986.98,55.1,16.6,257.71,1938.11,309.08,28.58,35.84,53.71
1,60,166.55,131.59,1,1764.8,2633.72,73.22,21.9,173.14,1965.71,368.58,25.43,38.1,119.07
1,51,161.32,64.43,4,1325.16,2508.15,69.85,20.99,160.58,1964.6,443.81,26.99,34.11,64.67
0,53,185.07,68.02,0,1519.03,1955.07,54.25,16.26,238.39,1801.78,308.88,30.25,35.52,68.49
0,62,164.13,103.94,3,1790.97,3183.87,88.26,26.5,233.82,2002.29,502.03,25.4,37.75,102.09
0,39,145.78,68.18,1,1339.54,1840.63,51.26,15.31,222.58,1862.96,285.52,26.1,37.29,54.59
1,62,159.95,85.73,3,1528.55,2799.89,77.86,23.38,163.57,2115.8,452.64,28.2,32.09,84.52
1,44,162.11,89.54,2,1594.04,2308.0,63.76,19.23,163.73,1958.58,368.33,25.85,38.8,71.64
0,47,142.12,40.23,2,1085.66,1624.93,46.0,13.74,191.37,1715.34,272.71,26.66,37.83,35.8
0,37,157.46,89.51,3,1705.39,3167.73,88.29,26.48,221.84,1893.06,506.12,25.59,38.53,71.44
0,62,191.16,68.26,3,1528.09,2598.83,72.44,21.67,239.36,1917.16,450.38,28.66,34.54,68.75
1,61,144.09,89.09,1,1512.01,2152.29,59.46,17.87,180.93,1858.25,302.75,28.26,33.37,89.34
1,50,186.66,64.79,2,1389.65,2041.22,56.87,17.05,185.32,1838.2,330.19,27.96,35.3,64.92
0,75,165.69,109.22,2,1738.01,2552.29,71.0,21.32,239.52,1928.95,373.03,26.04,41.12,109.03
1,27,190.46,69.9,3,1611.22,2863.05,79.35,23.87,192.34,1819.68,498.74,27.96,38.48,56.09
1,27,173.37,47.09,1,1254.43,1708.49,47.55,14.26,177.42,1938.23,279.62,29.99,35.89,37.69
1,20,187.18,101.83,2,1955.53,2622.1,72.92,21.91,180.77,1822.68,410.95,25.21,39.43,82.06
0,71,161.9,69.42,3,1346.65,2228.79,61.74,18.36,245.66,1969.64,341.72,27.75,36.69,69.17
1,60,160.93,48.87,4,1160.95,2303.4,63.85,19.25,206.1,2018.44,383.07,26.96,33.85,46.02
0,59,178.87,87.97,0,1667.6,2110.17,58.73,17.65,224.95,1905.1,312.29,28.08,33.78,88.14
0,40,172.65,102.78,0,1920.3,2284.04,63.56,19.04,217.45,1843.75,346.79,26.89,38.76,82.7
0,45,178.29,80.56,0,1647.11,2090.92,57.88,17.35,230.33,1897.1,319.0,30.24,37.33,65.04
1,29,171.4,76.88,3,1613.29,2864.49,79.83,23.91,191.68,1987.39,490.61,27.64,40.87,61.63
0,44,187.16,55.55,4,1415.82,2747.2,76.31,22.89,249.49,1845.46,461.57,26.89,33.5,45.61
0,39,219.93,98.02,0,2016.14,2469.73,68.58,20.59,208.39,1794.5,368.11,24.29,40.39,78.58
1,76,171.18,84.37,1,1442.58,2064.31,57.35,17.23,205.98,1980.18,296.51,27.69,40.17,83.9
0,61,166.19,74.21,0,1547.59,1951.45,54.16,16.27,234.69,1885.18,283.02,28.22,34.67,73.41
0,44,168.43,88.78,1,1643.35,2232.86,61.86,18.6,235.66,1896.95,342.02,24.86,37.79,71.08
0,19,179.34,65.05,3,1490.0,2772.05,77.23,23.23,252.47,2040.66,476.95,29.07,43.42,53.09
1,76,151.17,66.05,4,1164.06,2156.26,59.7,17.71,180.95,1891.05,317.69,29.21,38.01,65.62
0,73,204.57,78.64,3,1590.49,2534.26,70.1,20.92,245.83,1915.49,398.24,27.87,35.99,77.96
0,73,150.42,67.71,1,1243.98,1674.72,46.58,13.96,208.24,1914.01,247.21,29.08,36.0,66.55
1,73,163.0,78.43,3,1375.41,2263.79,62.77,18.77,189.47,2012.9,360.32,29.79,36.17,78.19
1,55,153.24,78.38,1,1416.6,2020.49,55.93,16.81,177.36,1876.7,296.64,28.69,32.92,77.31
0,43,181.65,91.34,0,1753.3,2286.23,63.42,19.07,213.73,1869.24,346.11,28.82,36.65,73.43
1,24,168.57,63.94,1,1390.49,1903.84,52.89,15.86,198.13,1772.59,299.07,27.28,36.79,52.84
0,71,164.1,140.77,0,1738.64,2328.23,64.68,19.42,234.42,1962.09,313.88,26.35,41.28,119.12
0,75,156.48,96.29,3,1666.87,3030.5,83.97,25.1,236.86,1888.49,421.75,27.65,35.8,96.48
1,29,167.05,109.74,1,1887.55,2604.63,72.32,21.69,197.62,1896.19,401.78,24.9,41.66,87.65
0,52,165.87,78.44,1,1553.42,2062.07,57.2,17.11,232.37,1822.49,315.62,27.54,37.79,76.05
1,11,166.42,102.52,1,1923.02,2620.12,72.58,21.79,206.41,1801.86,401.35,26.78,37.04,82.01
1,73,181.31,71.06,1,1334.95,1803.42,50.12,15.1,189.3,1885.1,265.37,29.47,38.43,71.88
0,46,173.85,60.0,2,1404.04,2004.47,55.54,16.64,248.8,2020.99,321.89,27.65,36.23,48.67
0,50,164.73,84.73,1,1597.15,2118.05,58.67,17.61,226.94,1867.99,319.08,25.99,37.59,80.18
1,36,200.47,105.65,2,2004.89,2694.39,74.83,22.46,184.09,1818.07,416.6,24.82,39.52,85.23
1,28,168.2,69.85,0,1426.76,1814.93,50.33,15.1,186.69,1863.86,283.45,29.15,36.53,56.04
1,51,154.47,99.15,0,1724.34,2075.01,57.41,17.14,192.21,1926.15,295.9,26.81,35.02,97.22
0,65,150.62,84.32,0,1541.44,1983.1,54.93,16.48,194.67,1898.98,266.64,26.23,31.82,83.58
0,14,161.71,98.03,2,1911.62,2674.31,74.3,22.3,261.23,1935.09,412.14,25.42,45.11,78.86
1,13,167.03,88.69,2,1703.06,2511.83,69.52,20.88,200.46,1839.73,391.33,26.31,35.5,70.57
1,45,143.74,115.57,1,1686.42,2480.04,68.74,20.65,181.79,1805.55,353.86,24.73,36.87,98.01
0,44,169.16,35.71,2,1238.22,1801.26,50.61,15.2,219.38,1811.21,309.87,25.36,39.54,34.87
0,60,178.41,78.89,4,1616.22,2833.58,78.56,23.48,248.44,2046.32,461.28,28.31,33.21,77.82
1,23,167.69,99.88,3,1884.98,3399.55,94.2,28.3,207.26,1792.18,558.82,25.04,38.09,79.96
1,34,206.33,56.21,4,1465.39,2766.79,76.85,22.82,204.96,1924.3,477.77,28.82,39.03,45.47
1,14,181.23,81.05,2,1692.78,2576.58,71.43,21.45,194.94,1955.15,410.3,30.65,39.81,65.25
0,31,154.87,85.59,1,1603.13,2311.59,64.13,19.29,213.33,1875.02,372.94,25.98,39.9,69.23
1,43,167.64,76.88,1,1499.73,2092.03,57.87,17.46,155.83,1884.31,326.48,24.19,38.43,61.7
1,52,173.76,88.75,3,1612.23,3078.41,85.47,25.65,188.7,1953.62,483.63,28.24,37.25,88.53
0,73,159.11,100.28,0,1663.89,1979.01,55.42,16.54,229.76,1959.11,271.55,26.13,41.52,99.21
1,38,144.31,74.39,3,1449.55,2473.32,68.88,20.76,175.26,1881.03,417.99,26.77,35.4,59.88
0,58,206.53,46.79,3,1361.64,2427.32,67.35,20.27,244.04,1843.95,421.11,25.97,37.48,45.83
0,50,172.49,113.89,3,1914.54,3475.66,96.55,29.03,235.66,1943.5,553.06,26.45,39.34,113.56
1,32,171.01,94.79,3,1818.31,3375.72,93.41,28.12,201.05,1849.62,545.93,27.25,39.07,76.59
0,59,165.11,45.57,3,1223.8,2266.87,62.98,18.86,237.63,2029.73,386.59,27.68,37.05,45.18
1,18,168.31,110.56,2,1912.46,2628.85,73.19,21.94,198.41,1903.31,403.1,26.39,41.07,87.83
0,31,217.2,72.99,4,1696.93,3063.17,84.98,25.47,249.64,1922.34,522.48,27.54,39.39,58.69
1,41,178.78,59.28,3,1357.67,2471.98,68.58,20.53,182.24,1904.23,431.6,27.34,36.74,48.53
0,48,189.39,83.51,3,1727.52,3038.16,84.2,25.31,225.45,1842.1,492.95,27.37,36.91,68.69
1,27,175.16,74.59,0,1607.31,2182.41,60.79,18.29,184.63,1882.14,340.43,29.82,39.06,60.18
1,44,165.7,63.37,3,1314.73,2396.8,66.67,19.99,156.53,1859.76,431.57,25.88,37.46,52.64
0,76,148.23,79.89,0,1405.29,1926.21,53.39,16.02,205.94,1929.51,261.69,29.21,36.53,78.17
0,78,170.9,64.64,2,1292.29,1920.96,53.3,16.05,247.45,1738.32,293.2,26.28,39.56,64.23
1,10,156.65,94.78,3,1820.56,3284.49,91.21,27.36,205.28,1819.12,541.63,26.76,35.91,76.67
0,32,156.85,66.56,1,1392.28,1931.67,53.79,16.11,242.03,1841.3,303.61,28.35,39.0,53.75
0,37,163.57,18.74,0,1246.95,1648.97,46.33,14.02,208.89,1840.2,279.54,28.0,40.14,34.51
0,79,135.62,89.21,3,1483.09,2874.78,79.83,23.86,206.49,1869.75,390.38,28.26,37.46,89.51
0,65,156.52,115.64,2,1744.83,2710.26,75.22,22.63,233.71,1909.58,379.35,24.8,34.32,117.2
1,73,196.52,42.82,2,1211.86,1757.76,49.0,14.74,185.55,1743.5,276.13,26.51,39.34,43.61
0,60,193.22,113.59,3,1951.66,3618.39,100.38,30.18,253.64,1903.32,565.08,25.38,39.28,112.81
1,14,168.22,102.06,3,1910.23,3405.08,94.46,28.39,206.28,1799.87,557.04,27.48,37.75,82.31
0,57,174.15,79.73,2,1584.87,2333.96,64.55,19.46,230.07,2086.54,357.02,29.79,41.06,77.92
0,74,186.68,94.02,4,1717.58,3150.24,87.45,26.14,251.56,1915.02,466.56,29.01,36.74,94.32
1,11,183.56,82.55,0,1737.27,2352.53,65.23,19.61,186.3,1910.67,355.4,29.38,38.41,66.65
0,68,181.26,90.68,0,1631.09,2186.43,61.04,18.35,219.7,1929.62,325.46,29.75,38.88,90.51
1,23,145.68,94.55,3,1767.09,3234.88,89.83,26.93,206.79,1836.89,510.13,26.38,36.01,76.52
0,44,184.47,76.5,4,1689.63,2823.16,78.26,23.46,246.79,1949.78,483.3,26.82,34.55,61.83
0,34,174.14,114.45,4,2037.49,3782.4,104.37,31.44,240.4,1963.83,606.16,28.3,40.79,92.06
1,11,152.92,170.8,3,1951.16,3394.66,94.14,28.3,183.28,1963.51,547.85,26.42,36.34,94.56
1,44,183.52,90.59,2,1702.86,2446.98,67.91,20.39,181.11,1901.25,382.79,28.37,35.66,73.12
1,16,172.39,109.09,0,1967.86,2344.43,65.2,19.55,194.09,1863.79,358.25,28.68,41.88,87.7
0,59,152.06,109.9,2,1790.47,2501.15,69.44,20.81,205.22,1979.83,364.28,24.06,36.25,109.05
0,59,168.53,93.21,4,1699.23,3179.27,88.11,26.4,262.12,1919.38,505.18,27.5,32.78,91.76
1,51,153.87,127.06,0,1776.69,2260.17,62.4,18.74,173.77,1988.04,308.52,25.66,35.05,118.77
0,51,165.27,32.24,0,1221.04,1613.73,44.95,13.61,204.26,1822.01,270.12,28.49,37.63,39.54
1,47,156.4,114.22,3,1749.57,3267.84,90.85,27.29,178.27,1956.54,528.56,23.89,35.16,98.75
1,31,162.71,73.85,1,1518.19,2188.97,60.68,18.31,172.2,1899.1,352.55,27.96,40.09,59.05
1,53,157.05,59.17,0,1291.62,1617.17,44.82,13.45,181.61,1837.07,256.03,28.6,32.18,54.41
1,80,161.33,103.45,4,1610.6,3086.82,85.55,25.68,214.27,1819.65,456.78,29.31,38.54,101.94
1,39,155.95,77.24,2,1470.28,2279.96,63.04,19.05,171.62,1914.11,360.61,26.79,36.69,62.01
0,77,158.21,62.61,4,1293.87,2327.26,64.55,19.33,242.36,1863.89,342.68,28.5,37.93,58.47
1,77,198.08,79.29,0,1517.86,2069.96,57.52,17.24,163.71,1861.12,296.5,27.86,38.16,77.73
1,63,157.06,95.3,2,1592.83,2343.21,64.7,19.41,182.79,1972.44,343.23,29.46,31.34,94.95
1,64,152.77,108.79,1,1618.95,2276.47,63.41,19.02,183.13,1891.39,322.98,25.94,36.71,108.32
0,48,141.85,99.71,2,1734.45,2468.17,68.71,20.63,211.13,1717.47,364.97,25.69,38.66,82.52
1,11,216.29,96.6,0,1977.4,2469.08,68.46,20.49,178.15,1780.91,382.3,27.45,39.32,76.81
1,43,166.45,76.29,2,1497.63,2298.57,63.39,19.2,161.94,1908.26,363.71,24.6,39.11,61.2
1,57,184.63,100.11,3,1816.03,3204.57,88.96,26.8,205.1,1858.71,514.42,27.12,37.59,99.13
0,22,157.42,94.4,0,1826.05,2279.38,62.53,18.71,221.07,1794.44,346.25,27.7,42.86,76.22
0,52,170.64,97.15,1,1826.38,2441.96,67.82,20.37,234.83,1765.45,353.65,27.81,38.88,97.03
0,33,183.87,86.4,2,1759.98,2499.32,69.35,20.83,232.73,1909.81,408.29,28.19,39.59,69.35
0,17,187.47,77.0,0,1788.57,2346.55,65.44,19.6,223.33,1940.02,359.44,31.41,43.46,62.05
0,12,157.14,99.53,2,1941.25,2651.74,73.68,22.13,260.71,1891.49,405.35,26.23,44.14,79.89
0,60,155.4,92.31,3,1662.08,3086.58,85.7,25.68,230.4,1957.11,474.23,27.06,30.94,91.96
0,23,169.59,58.94,2,1422.45,2112.93,58.45,17.56,226.07,1813.19,340.22,27.19,40.77,47.82
1,53,149.56,126.91,3,1737.0,3215.37,88.84,26.75,176.08,1969.91,506.07,24.57,33.51,119.09
1,54,188.18,51.45,2,1245.09,1860.43,51.88,15.56,194.13,1806.41,304.14,26.6,33.8,50.44
0,44,149.58,58.69,0,1279.53,1660.67,45.93,13.94,214.83,1832.03,265.21,27.56,35.53,48.11
0,40,147.25,106.81,2,1781.22,2523.93,70.12,21.1,208.23,1837.51,387.85,22.96,39.37,86.19
0,15,191.03,89.32,3,1863.07,3365.35,93.48,28.08,248.9,2011.1,549.6,28.07,41.44,71.06
0,73,144.28,77.98,1,1383.7,2027.08,56.44,16.87,205.03,1859.25,291.8,29.94,37.34,78.09
